FY 2020 IPPS Final Rule: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV32	BILLSV33	BILLSV34	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
440020	YES	NO	NO	NO	"1,051"	365	232	"$1,917,805.00"	365	0.000063729	"$532,174.81"	$765.72	657	723	705	695
440029	NO	NO	NO	NO	"1,676"	365	473	"$6,131,508.35"	366	0.000203751	N/A	N/A	N/A	N/A	N/A	N/A
440030	YES	NO	NO	NO	"4,706"	365	"1,149"	"$5,034,753.16"	366	0.000167306	"$1,397,101.80"	$832.10	"1,583"	"1,681"	"1,772"	"1,679"
440031	YES	NO	NO	NO	930	365	563	"$3,410,529.08"	366	0.000113332	"$946,393.23"	"$1,057.42"	915	862	908	895
440032	YES	NO	NO	NO	361	365	245	"$2,657,296.73"	366	0.000088302	"$737,377.57"	"$2,731.03"	277	281	252	270
440033	YES	NO	NO	NO	"1,411"	365	709	"$2,513,149.00"	365	0.000083512	"$697,377.78"	$994.83	838	692	574	701
440034	YES	NO	NO	NO	"6,415"	365	"2,271"	"$8,911,155.00"	365	0.000296119	"$2,472,770.82"	$682.90	"3,651"	"3,680"	"3,533"	"3,621"
440035	YES	NO	NO	NO	"7,775"	365	"1,587"	"$8,320,874.00"	365	0.000276504	"$2,308,972.79"	$752.11	"2,923"	"3,073"	"3,213"	"3,070"
440039	YES	NO	NO	NO	"85,760"	365	"6,414"	"$97,501,400.63"	304	0.003239986	"$27,055,821.41"	"$2,342.29"	"11,152"	"11,632"	"11,870"	"11,551"
440040	NO	NO	NO	NO	155	365	57	"$379,280.00"	365	0.000012604	N/A	N/A	N/A	N/A	N/A	N/A
440046	YES	NO	NO	NO	"2,435"	365	845	"$7,826,710.96"	366	0.000260083	"$2,171,846.69"	"$1,040.16"	"2,087"	"2,053"	"2,124"	"2,088"
440048	YES	NO	NO	NO	"35,987"	365	"8,281"	"$21,122,798.00"	365	0.000701914	"$5,861,399.39"	$448.53	"12,589"	"13,012"	"13,602"	"13,068"
440049	YES	NO	NO	NO	"99,756"	365	"16,711"	"$97,092,837.00"	365	0.003226409	"$26,942,448.43"	"$1,443.01"	"18,229"	"18,878"	"18,905"	"18,671"
440050	YES	NO	NO	NO	"4,513"	365	"1,166"	"$5,036,170.28"	366	0.000167353	"$1,397,495.04"	$843.39	579	595	547	"1,657"
440053	YES	NO	NO	NO	"11,617"	365	"1,913"	"$20,759,861.67"	366	0.000689853	"$5,760,687.60"	"$1,017.79"	"5,554"	"5,845"	"5,580"	"5,660"
440056	NO	NO	NO	NO	557	365	204	"$2,182,385.00"	365	0.000072521	N/A	N/A	N/A	N/A	N/A	N/A
440057	YES	NO	NO	NO	833	274	382	"$1,554,515.05"	366	0.000051657	"$431,364.90"	$937.75	528	455	398	460
440058	YES	NO	NO	NO	"2,851"	365	705	"$3,675,108.00"	365	0.000122124	"$1,019,811.66"	$788.72	"1,406"	"1,255"	"1,219"	"1,293"
440059	YES	NO	NO	NO	"10,140"	365	"2,744"	"$8,340,999.95"	366	0.000277173	"$2,314,557.57"	$371.70	"6,167"	"6,286"	"6,228"	"6,227"
440060	NO	NO	NO	NO	99	365	63	"$731,981.57"	366	0.000024324	N/A	N/A	N/A	N/A	N/A	N/A
440061	YES	NO	NO	NO	"1,478"	365	161	"$938,585.00"	365	0.000031189	"$260,449.47"	$498.95	607	499	459	522
440063	YES	NO	NO	NO	"33,940"	365	"6,571"	"$13,983,485.08"	366	0.000464673	"$3,880,299.90"	$559.44	"7,206"	"7,023"	"6,580"	"6,936"
440065	YES	NO	NO	NO	"1,770"	365	409	"$4,585,616.67"	366	0.000152381	"$1,272,470.19"	"$1,395.25"	"1,041"	889	806	912
440068	YES	NO	NO	NO	"2,467"	365	316	"$5,465,532.00"	365	0.000181620	"$1,516,639.32"	"$1,786.38"	876	845	825	849
440070	NO	NO	NO	NO	207	365	52	"$249,042.69"	366	0.000008276	N/A	N/A	N/A	N/A	N/A	N/A
440072	YES	NO	NO	NO	"3,124"	365	"1,048"	"$1,236,576.00"	365	0.000041092	"$343,139.47"	$168.95	"1,982"	"2,035"	"2,076"	"2,031"
440073	YES	NO	NO	NO	"8,787"	365	"1,622"	"$8,737,372.99"	366	0.000290344	"$2,424,547.77"	$517.62	"4,596"	"4,766"	"4,691"	"4,684"
440081	YES	NO	NO	NO	"3,294"	365	669	"$7,423,998.00"	365	0.000246701	"$2,060,097.22"	"$1,561.86"	"1,358"	"1,363"	"1,236"	"1,319"
440082	NO	NO	NO	NO	"5,962"	365	"1,978"	"$15,224,025.34"	366	0.000505897	N/A	N/A	N/A	N/A	N/A	N/A
440083	YES	NO	NO	NO	729	365	354	"$1,158,758.00"	365	0.000038506	"$321,545.63"	$501.63	645	640	637	641
440084	YES	NO	NO	NO	"1,751"	365	528	"$4,507,455.81"	366	0.000149783	"$1,250,781.21"	"$1,906.68"	646	674	649	656
440091	NO	NO	NO	NO	"3,664"	365	"3,567"	"$15,684,205.57"	366	0.000521188	N/A	N/A	N/A	N/A	N/A	N/A
440102	YES	NO	NO	NO	"1,177"	365	100	"$2,112,300.87"	366	0.000070192	"$586,145.79"	"$1,156.11"	561	486	475	507
440104	YES	NO	NO	NO	"47,347"	365	"6,141"	"$68,061,121.17"	366	0.002261681	"$18,886,390.63"	"$2,134.06"	"8,702"	"8,769"	"9,079"	"8,850"
440109	YES	NO	NO	NO	"1,878"	365	305	"$1,604,858.13"	366	0.000053330	"$445,334.68"	$809.70	483	614	552	550
440110	NO	NO	NO	NO	468	365	329	"$2,081,206.00"	365	0.000069159	N/A	N/A	N/A	N/A	N/A	N/A
440111	YES	NO	NO	NO	"4,885"	365	493	"$22,729,504.39"	366	0.000755305	"$6,307,246.95"	"$26,280.20"	277	254	190	240
440115	NO	NO	NO	NO	7	200				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
440120	YES	NO	NO	NO	"12,093"	365	"4,095"	"$18,207,890.00"	365	0.000605051	"$5,052,536.85"	$892.04	"5,973"	"5,846"	"5,174"	"5,664"
440125	YES	NO	NO	NO	"14,806"	365	"3,411"	"$13,281,120.00"	365	0.000441334	"$3,685,399.48"	$862.28	"4,225"	"4,355"	"4,241"	"4,274"
440130	YES	NO	NO	NO	"1,333"	365	397	"$2,145,871.00"	365	0.000071308	"$595,461.22"	$591.32	"1,058"	996	966	"1,007"
440131	YES	NO	NO	NO	"1,938"	365	165	"$3,291,209.00"	365	0.000109367	"$913,282.91"	"$2,871.96"	303	349	302	318
440132	YES	NO	NO	NO	"1,526"	365	334	"$1,937,339.22"	366	0.000064378	"$537,595.39"	$357.44	"1,529"	"1,521"	"1,462"	"1,504"
440133	YES	NO	NO	NO	"21,482"	365	"2,006"	"$21,512,199.47"	366	0.000714854	"$5,969,455.04"	"$1,289.58"	"4,845"	"4,578"	"4,465"	"4,629"
440137	YES	NO	NO	NO	615	365	195	"$2,115,280.71"	366	0.000070291	"$586,972.67"	"$1,135.34"	548	499	504	517
440141	NO	NO	NO	NO	265	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
440144	YES	NO	NO	NO	"3,580"	365	636	"$3,911,033.84"	366	0.000129964	"$1,085,279.11"	$610.39	"2,033"	"1,688"	"1,614"	"1,778"
440147	NO	NO	NO	NO		365	N/A	"$203,986.00"	365	0.000006778	N/A	N/A	N/A	N/A	N/A	N/A
440148	YES	NO	NO	NO	224	365	102	"$998,508.16"	335	0.000033181	"$277,077.64"	"$1,265.19"	306	166	186	219
440150	YES	NO	NO	NO	"6,371"	365	"1,006"	"$10,696,664.00"	365	0.000355452	"$2,968,234.60"	$814.55	"3,421"	"3,694"	"3,816"	"3,644"
440151	YES	NO	NO	NO	"2,292"	365	510	"$1,829,792.94"	335	0.000060804	"$507,752.20"	$595.95	913	905	737	852
440152	YES	NO	NO	NO	"48,785"	365	"2,612"	"$53,438,553.01"	366	0.001775771	"$14,828,750.53"	"$11,863.00"	"1,192"	"1,250"	"1,307"	"1,250"
440153	YES	NO	NO	NO		365	N/A	"$3,210,794.00"	365	0.000106695	"$890,968.42"	"$1,856.18"	545	432	464	480
440156	YES	NO	NO	NO	"33,921"	365	"3,770"	"$22,024,892.83"	366	0.000731890	"$6,111,723.15"	"$1,330.08"	"4,519"	"4,670"	"4,596"	"4,595"
440159	YES	NO	NO	NO	"1,771"	365	27	"$3,083,072.23"	366	0.000102451	"$855,526.70"	"$8,555.27"	251	26	22	100
440161	YES	NO	NO	NO	"31,865"	365	"4,103"	"$22,720,402.00"	365	0.000755002	"$6,304,721.11"	$806.23	"7,557"	"7,529"	"8,374"	"7,820"
440162	NO	NO	NO	NO		365	N/A			0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
440168	NO	NO	NO	NO	52	365		"$1,548,992.87"	87	0.000051473	N/A	N/A	N/A	N/A	N/A	N/A
440173	YES	NO	NO	NO	"15,616"	365	"3,906"	"$10,941,667.83"	366	0.000363593	"$3,036,221.11"	$466.82	"6,521"	"6,284"	"6,706"	"6,504"
440174	NO	NO	NO	NO	104	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
440175	YES	NO	NO	NO	"1,534"	365	296	"$2,199,497.00"	365	0.000073090	"$610,341.98"	$770.63	745	827	803	792
440176	YES	NO	NO	NO	"4,465"	365	"1,216"	"$2,552,945.63"	366	0.000084835	"$708,421.01"	$576.42	"1,406"	"1,218"	"1,063"	"1,229"
440180	YES	NO	NO	NO	"1,407"	365	361	"$547,645.60"	366	0.000018198	"$151,967.06"	$371.56	430	465	333	409
440181	YES	NO	NO	NO	50	365	75	"$730,900.53"	366	0.000024288	"$202,818.77"	"$1,733.49"	160	122	68	117
440182	YES	NO	NO	NO	"1,545"	365	92	"$802,823.00"	365	0.000026678	"$222,776.65"	$834.37	242	285	274	267
440183	YES	NO	NO	NO	"19,748"	365	"4,431"	"$16,773,605.92"	366	0.000557389	"$4,654,535.04"	"$1,128.37"	"4,268"	"4,125"	"3,982"	"4,125"
440184	YES	NO	NO	NO	"3,974"	365	829	"$2,193,849.45"	366	0.000072902	"$608,774.83"	$533.08	"1,086"	"1,191"	"1,149"	"1,142"
440185	YES	NO	NO	NO	"7,540"	365	"2,262"	"$8,559,965.04"	366	0.000284449	"$2,375,318.55"	$843.21	"2,814"	"2,804"	"2,833"	"2,817"
440187	YES	NO	NO	NO	"1,742"	365	524	"$1,625,612.27"	366	0.000054019	"$451,093.78"	$489.26	893	959	915	922
440192	YES	NO	NO	NO	361	365	98	"$773,123.39"	335	0.000025691	"$214,535.26"	$705.71	357	306	250	304
440193	YES	NO	NO	NO	"4,588"	365	919	"$4,631,082.00"	365	0.000153892	"$1,285,086.44"	$935.97	"1,481"	"1,409"	"1,229"	"1,373"
440194	YES	NO	NO	NO	"4,199"	365	744	"$6,802,995.66"	366	0.000226065	"$1,887,774.27"	"$1,044.70"	"1,757"	"1,685"	"1,978"	"1,807"
440197	YES	NO	NO	NO	"1,825"	365	"1,090"	"$11,958,551.84"	366	0.000397384	"$3,318,397.90"	"$2,450.81"	"1,232"	"1,470"	"1,359"	"1,354"
440200	YES	NO	NO	NO	271	365	86	"$1,049,539.52"	335	0.000034876	"$291,238.42"	"$1,878.96"	207	144	113	155
440218	NO	NO	NO	NO	21	365	27	"$180,997.00"	365	0.000006015	N/A	N/A	N/A	N/A	N/A	N/A
440227	YES	NO	NO	NO	"4,821"	365	445	"$7,530,970.20"	366	0.000250255	"$2,089,781.11"	"$1,483.17"	"1,318"	"1,448"	"1,460"	"1,409"
440228	YES	NO	NO	NO	"4,880"	365	"1,770"	"$8,637,785.83"	366	0.000287035	"$2,396,913.17"	$882.52	"2,502"	"2,727"	"2,918"	"2,716"
440231	YES	NO	NO	NO		365	N/A	"$564,317.92"	366	0.000018752	"$156,593.49"	"$3,131.87"	106	34	10	50
440232	NO	NO	NO	NO	31	152	65	"$544,775.00"	365	0.000018103	N/A	N/A	N/A	N/A	N/A	N/A
440235	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
450002	YES	NO	NO	NO	"32,337"	365	"4,332"	"$9,422,377.27"	366	0.000313107	"$2,614,630.71"	"$1,179.36"	"2,560"	"2,194"	"1,897"	"2,217"
450007	NO	NO	NO	NO	"1,567"	365	369	"$8,473,895.85"	366	0.000281589	N/A	N/A	N/A	N/A	N/A	N/A
450010	SCH	NO	NO	NO	"11,613"	365	"2,650"	"$587,479.00"	365	0.000019522	N/A	$25.42	"6,181"	"6,433"	"6,624"	"6,413"
450011	YES	NO	NO	NO	"11,489"	365	"2,064"	"$27,828,130.55"	366	0.000924733	"$7,722,072.97"	"$1,469.75"	"5,440"	"5,294"	"5,027"	"5,254"
450015	YES	NO	NO	NO	"141,560"	365	"6,432"	"$461,999,496.00"	365	0.015352310	"$128,200,987.61"	"$35,700.64"	"3,610"	"3,691"	"3,471"	"3,591"
450018	YES	NO	NO	NO	"52,244"	365	"2,951"	"$75,404,981.01"	366	0.002505718	"$20,924,250.18"	"$4,272.87"	"4,546"	"4,755"	"5,389"	"4,897"
450021	YES	NO	NO	NO	"43,946"	365	"9,644"	"$76,525,761.38"	366	0.002542962	"$21,235,257.34"	"$1,764.17"	"11,658"	"12,322"	"12,130"	"12,037"
450023	YES	NO	NO	NO	"4,553"	365	"1,033"	"$11,993,332.55"	366	0.000398540	"$3,328,049.25"	"$1,212.85"	"2,947"	"2,828"	"2,457"	"2,744"
450024	YES	NO	NO	NO	"24,993"	365	"3,613"	"$90,587,377.00"	365	0.003010232	"$25,137,237.81"	"$15,262.44"	"1,497"	"1,618"	"1,827"	"1,647"
450028	YES	NO	NO	NO	"17,000"	365	"5,615"	"$18,661,097.70"	366	0.000620111	"$5,178,298.19"	"$2,356.99"	"2,340"	"2,178"	"2,074"	"2,197"
450029	YES	NO	NO	NO	"28,268"	365	"9,450"	"$13,077,022.00"	365	0.000434551	"$3,628,763.99"	$963.30	"4,002"	"3,573"	"3,726"	"3,767"
450032	YES	NO	NO	NO	"26,904"	365	"3,066"	"$53,103,191.00"	365	0.001764627	"$14,735,690.39"	"$2,389.44"	"1,417"	"1,551"	"6,266"	"6,167"
450033	YES	NO	NO	NO	"25,281"	365	"7,621"	"$25,789,743.17"	366	0.000856997	"$7,156,437.56"	"$1,680.31"	"4,212"	"4,297"	"4,269"	"4,259"
450034	YES	NO	NO	NO	"16,588"	365	"2,564"	"$47,542,604.29"	366	0.001579848	"$13,192,674.18"	"$2,779.75"	"4,546"	"4,782"	"4,909"	"4,746"
450035	YES	NO	NO	NO	"27,550"	365	"3,398"	"$13,255,627.00"	365	0.000440486	"$3,678,325.38"	"$2,847.00"	"1,266"	"1,360"	"1,249"	"1,292"
450039	YES	NO	NO	NO	"52,859"	365	"4,462"	"$120,131,808.00"	365	0.003991997	"$33,335,569.76"	"$12,135.26"	"2,513"	"2,799"	"2,930"	"2,747"
450040	YES	NO	NO	NO	"15,757"	365	"4,815"	"$30,432,773.54"	366	0.001011285	"$8,444,839.57"	"$1,092.05"	"7,789"	"7,678"	"7,731"	"7,733"
450042	YES	NO	NO	NO	"8,235"	365	"2,618"	"$4,960,672.12"	366	0.000164844	"$1,376,544.93"	$219.44	"6,690"	"6,393"	"5,737"	"6,273"
450044	YES	NO	NO	NO	"14,611"	365	"4,244"	"$27,856,732.19"	366	0.000925683	"$7,730,009.68"	"$1,098.79"	"6,564"	"7,128"	"7,414"	"7,035"
450046	YES	NO	NO	NO	"34,279"	365	"8,470"	"$107,063,155.29"	366	0.003557724	"$29,709,128.18"	"$4,676.39"	"6,706"	"6,418"	"5,935"	"6,353"
450051	YES	NO	NO	NO	"33,734"	365	"4,176"	"$62,020,396.11"	366	0.002060947	"$17,210,140.06"	"$4,815.37"	"3,661"	"3,464"	"3,597"	"3,574"
450054	YES	NO	NO	NO	"31,354"	365	"4,917"	"$69,588,350.98"	366	0.002312431	"$19,310,184.10"	"$1,477.67"	"12,704"	"13,095"	"13,405"	"13,068"
450055	SCH	NO	NO	NO	"1,547"	365	104	"$2,064,758.00"	365	0.000068612	N/A	"$1,609.42"	389	337	342	356
450056	YES	NO	NO	NO	"19,488"	365	"1,961"	"$23,150,198.80"	366	0.000769284	"$6,423,986.12"	"$1,385.08"	"4,897"	"4,679"	"4,337"	"4,638"
450058	YES	NO	NO	NO	"74,379"	365	"13,608"	"$85,093,664.67"	366	0.002827675	"$23,612,778.68"	"$1,805.12"	"13,893"	"13,068"	"12,283"	"13,081"
450064	YES	NO	NO	NO	"10,669"	365	"2,338"	"$32,193,169.00"	365	0.001069784	"$8,933,334.55"	"$2,607.51"	"3,591"	"3,550"	"3,136"	"3,426"
450068	YES	NO	NO	NO	"89,349"	365	"10,032"	"$98,822,488.46"	366	0.003283886	"$27,422,412.21"	"$3,904.10"	"6,709"	"6,722"	"7,640"	"7,024"
450072	YES	NO	NO	NO	"2,541"	365	452	"$10,409,070.00"	365	0.000345895	"$2,888,429.68"	"$2,076.51"	"1,447"	"1,485"	"1,240"	"1,391"
450076	NO	NO	NO	NO	"10,493"	365	"2,952"	$0.00	366	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
450078	YES	NO	NO	NO	93	365	256	"$109,951.76"	366	0.000003654	"$30,510.69"	$123.53	280	227	233	247
450079	YES	NO	NO	NO	"12,846"	365	"2,479"	"$27,542,584.86"	366	0.000915244	"$7,642,836.43"	"$2,266.56"	"3,242"	"3,613"	"3,262"	"3,372"
450080	YES	NO	NO	NO	"3,354"	365	325	"$9,881,323.00"	365	0.000328358	"$2,741,984.31"	"$2,736.51"	972	"1,072"	962	"1,002"
450082	YES	NO	NO	NO	"1,595"	365	427	"$5,505,565.26"	366	0.000182951	"$1,527,748.21"	"$3,117.85"	438	547	486	490
450083	YES	NO	NO	NO	"18,972"	365	"4,392"	"$37,248,738.00"	365	0.001237781	"$10,336,212.57"	"$1,293.32"	"8,179"	"8,001"	"7,795"	"7,992"
450085	NO	NO	NO	NO	"1,037"	365	60	"$1,888,927.00"	365	0.000062769	N/A	N/A	N/A	N/A	N/A	N/A
450087	NO	NO	NO	NO	"2,322"	365	712	"$11,765,774.00"	366	0.000390978	N/A	N/A	N/A	N/A	N/A	N/A
450090	YES	NO	NO	NO	"1,642"	365	89	"$4,913,381.00"	365	0.000163272	"$1,363,422.04"	"$2,963.96"	362	414	604	460
450092	YES	NO	NO	NO	"5,108"	365	"2,787"	"$6,132,540.00"	365	0.000203785	"$1,701,728.45"	"$1,323.27"	"1,217"	"1,274"	"1,368"	"1,286"
450097	YES	NO	NO	NO	"34,542"	365	"5,508"	"$53,740,060.00"	365	0.001785790	"$14,912,416.20"	"$4,907.01"	"3,727"	"3,191"	"2,198"	"3,039"
450099	YES	NO	NO	NO	"1,358"	365	160	"$5,451,455.00"	365	0.000181153	"$1,512,733.07"	"$1,742.78"	928	904	771	868
450101	YES	NO	NO	NO	"16,785"	365	"1,604"	"$22,157,838.59"	366	0.000736308	"$6,148,614.48"	"$1,532.94"	"3,692"	"4,059"	"4,282"	"4,011"
450102	YES	NO	NO	NO	"20,782"	365	"3,167"	"$29,419,949.40"	366	0.000977629	"$8,163,789.36"	$862.71	"9,357"	"9,613"	"9,420"	"9,463"
450104	YES	NO	NO	NO	"3,163"	365	521	"$10,965,620.00"	365	0.000364389	"$3,042,867.64"	"$2,015.14"	"1,530"	"1,526"	"1,473"	"1,510"
450107	YES	NO	NO	NO	"34,241"	365	"13,375"	"$39,357,714.64"	366	0.001307863	"$10,921,435.91"	"$2,110.01"	"5,506"	"5,248"	"4,775"	"5,176"
450108	NO	NO	NO	NO	120	365	137	"$1,915,968.00"	365	0.000063668	N/A	N/A	N/A	N/A	N/A	N/A
450119	YES	NO	NO	NO	"40,044"	365	"12,502"	"$40,911,336.00"	365	0.001359490	"$11,352,552.82"	"$2,566.71"	"4,041"	"4,642"	"4,586"	"4,423"
450124	YES	NO	NO	NO	"21,685"	365	"1,986"	"$98,377,889.54"	366	0.003269112	"$27,299,039.73"	"$14,181.32"	"1,945"	"1,723"	"2,107"	"1,925"
450128	YES	NO	NO	NO	"13,137"	365	"5,371"	"$26,029,703.23"	184	0.000864971	"$7,223,024.46"	"$3,018.40"	"2,265"	"2,449"	"2,465"	"2,393"
450130	YES	NO	NO	NO	"12,276"	365	"2,711"	"$10,354,098.00"	365	0.000344068	"$2,873,175.41"	"$1,823.08"	"1,724"	"1,500"	"1,505"	"1,576"
450132	YES	NO	NO	NO	"14,803"	365	"3,334"	"$31,462,724.00"	365	0.001045511	"$8,730,642.19"	"$2,109.87"	"4,183"	"4,122"	"4,110"	"4,138"
450133	YES	NO	NO	NO	"9,129"	365	"1,516"	"$37,793,607.00"	365	0.001255887	"$10,487,409.15"	"$3,398.38"	"3,290"	"3,131"	"2,838"	"3,086"
450135	YES	NO	NO	NO	"36,551"	365	"7,989"	"$60,283,245.00"	365	0.002003221	"$16,728,095.19"	"$1,547.46"	"10,633"	"11,126"	"10,670"	"10,810"
450137	YES	NO	NO	NO	"28,518"	365	"3,495"	"$19,362,695.00"	365	0.000643425	"$5,372,985.56"	"$1,286.33"	"4,026"	"4,263"	"4,243"	"4,177"
450143	NO	NO	NO	NO	14	365	26	"$1,437,103.73"	366	0.000047755	N/A	N/A	N/A	N/A	N/A	N/A
450144	YES	NO	NO	NO	967	365	49	"$5,198,380.00"	365	0.000172743	"$1,442,506.88"	"$9,746.67"	134	183	127	148
450147	YES	NO	NO	NO	"8,253"	365	"2,004"	"$8,407,323.00"	365	0.000279377	"$2,332,961.66"	$704.40	"3,430"	"3,322"	"3,183"	"3,312"
450148	YES	NO	NO	NO	"2,670"	365	439	"$11,585,864.00"	365	0.000385000	"$3,214,980.15"	"$2,901.61"	"1,275"	"1,011"	"1,038"	"1,108"
450152	YES	NO	NO	NO	"7,777"	365	994	"$14,496,632.00"	365	0.000481725	"$4,022,693.87"	"$2,170.91"	"1,833"	"1,816"	"1,911"	"1,853"
450154	YES	NO	NO	NO	"2,228"	365	962	"$3,751,121.95"	366	0.000124650	"$1,040,904.90"	"$1,423.95"	780	696	718	731
450155	YES	NO	NO	NO	882	365	43	"$3,535,030.00"	365	0.000117470	"$980,941.19"	"$8,040.50"	150	111	105	122
450162	NO	NO	NO	NO	16	365	16	"$3,088,034.00"	365	0.000102616	N/A	N/A	N/A	N/A	N/A	N/A
450163	YES	NO	NO	NO	"2,556"	365	"1,221"	"$9,121,345.01"	366	0.000303104	"$2,531,096.78"	"$3,075.45"	820	911	739	823
450165	YES	NO	NO	NO	"1,189"	365	414	"$3,832,828.10"	366	0.000127365	"$1,063,577.67"	"$2,057.21"	539	529	482	517
450176	YES	NO	NO	NO	"17,361"	365	"4,813"	"$15,224,757.00"	365	0.000505921	"$4,224,742.45"	"$1,776.59"	"2,364"	"2,244"	"2,526"	"2,378"
450177	NO	NO	NO	NO	"1,843"	365		"$6,177,858.49"	383	0.000205291	N/A	N/A	N/A	N/A	N/A	N/A
450178	NO	NO	NO	NO	804	365	65	"$2,149,932.00"	365	0.000071443	N/A	N/A	N/A	N/A	N/A	N/A
450184	YES	NO	NO	NO	"70,672"	365	"20,161"	"$147,294,835.51"	366	0.004894629	"$40,873,082.21"	"$2,786.36"	"14,431"	"14,557"	"15,019"	"14,669"
450187	YES	NO	NO	NO	"1,509"	365	177	"$3,325,423.00"	365	0.000110504	"$922,777.01"	"$1,724.82"	419	549	638	535
450188	NO	NO	NO	NO	268	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
450192	YES	NO	NO	NO	"1,065"	365	84	"$3,131,282.14"	366	0.000104053	"$868,904.55"	"$2,393.68"	389	341	360	363
450193	YES	NO	NO	NO	"16,020"	365	"6,997"	"$36,282,330.36"	366	0.001205667	"$10,068,042.55"	"$1,500.01"	"7,097"	"6,439"	"6,601"	"6,712"
450194	YES	NO	NO	NO	"1,853"	365	115	"$3,127,524.00"	365	0.000103928	"$867,861.69"	"$2,465.52"	428	357	272	352
450196	SCH	NO	NO	NO	"4,293"	365	"1,520"	"$8,295,687.09"	366	0.000275667	N/A	$644.09	"3,738"	"3,537"	"3,447"	"3,574"
450200	YES	NO	NO	NO	"8,648"	365	"1,632"	"$3,738,436.00"	365	0.000124229	"$1,037,384.65"	$401.93	"2,739"	"2,655"	"2,349"	"2,581"
450203	YES	NO	NO	NO	"2,304"	365	535	"$6,975,189.00"	365	0.000231787	"$1,935,556.48"	$980.53	"1,924"	"1,954"	"2,043"	"1,974"
450209	YES	NO	NO	NO	"26,927"	365	"1,876"	"$34,786,483.06"	365	0.001155960	"$9,652,957.47"	"$2,662.15"	"3,414"	"3,743"	"3,722"	"3,626"
450210	YES	NO	NO	NO	462	365	100	"$2,544,719.17"	366	0.000084561	"$706,138.24"	"$2,234.61"	308	297	342	316
450211	YES	NO	NO	NO	"4,472"	365	"1,225"	"$16,855,534.45"	366	0.000560112	"$4,677,269.53"	"$1,697.12"	"2,777"	"2,874"	"2,618"	"2,756"
450213	YES	NO	NO	NO	"51,969"	365	"5,981"	"$167,631,182.00"	365	0.005570408	"$46,516,247.90"	"$11,556.83"	"3,970"	"3,951"	"4,153"	"4,025"
450214	NO	NO	NO	NO	"1,036"	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
450219	NO	NO	NO	NO	720	365	22	"$3,267,979.63"	366	0.000108595	N/A	N/A	N/A	N/A	N/A	N/A
450221	NO	NO	NO	NO	829	365		"$4,454,146.86"	366	0.000148012	N/A	N/A	N/A	N/A	N/A	N/A
450222	YES	NO	NO	NO	"10,681"	365	"3,549"	"$34,152,618.00"	365	0.001134896	"$9,477,065.22"	"$2,033.70"	"4,901"	"4,684"	"4,394"	"4,660"
450229	YES	NO	NO	NO	"12,422"	365	"2,932"	"$19,500,687.46"	366	0.000648011	"$5,411,277.31"	$873.91	"6,223"	"6,313"	"6,040"	"6,192"
450231	YES	NO	NO	NO	"10,398"	365	"2,011"	"$33,039,470.00"	365	0.001097906	"$9,168,175.98"	"$1,224.38"	"7,656"	"7,443"	"7,365"	"7,488"
450235	YES	NO	NO	NO	587	365	56	"$4,400,462.94"	366	0.000146228	"$1,221,091.58"	"$4,696.51"	235	268	276	260
450236	YES	NO	NO	NO	"2,370"	365	390	"$5,838,104.00"	365	0.000194001	"$1,620,024.92"	"$1,382.27"	"1,042"	"1,300"	"1,173"	"1,172"
450237	YES	NO	NO	NO	"11,707"	365	"4,168"	"$52,284,651.38"	366	0.001737427	"$14,508,552.50"	"$2,139.27"	"6,269"	"6,743"	"7,335"	"6,782"
450241	YES	NO	NO	NO	132	365	16	"$3,112,545.48"	366	0.000103430	"$863,705.28"	"$10,532.99"	73	80	93	82
450243	NO	NO	NO	NO	41	365	16	"$238,574.37"	366	0.000007928	N/A	N/A	N/A	N/A	N/A	N/A
450253	NO	NO	NO	NO	51	365	0	"$706,145.36"	366	0.000023465	N/A	N/A	N/A	N/A	N/A	N/A
450271	YES	NO	NO	NO	"2,153"	365	584	"$16,439,346.00"	365	0.000546282	"$4,561,780.72"	"$2,399.67"	"1,727"	"1,984"	"1,992"	"1,901"
450272	YES	NO	NO	NO	"4,397"	365	470	"$10,930,452.00"	365	0.000363221	"$3,033,108.81"	"$2,660.62"	"1,265"	"1,123"	"1,032"	"1,140"
