FY 2020 IPPS Final Rule Correction Notice: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV33	BILLSV34	BILLSV35	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
330080	YES	NO	NO	NO	"56,391"	365	"9,868"	"$73,691,330.94"	366	0.002450779	"$20,465,475.70"	"$14,094.68"	"1,520"	"1,416"	"1,420"	"1,452"
330084	SCH	NO	NO	NO	"1,851"	365	192	"$817,817.00"	365	0.000027198	N/A	$351.04	705	590	647	647
330085	SCH	NO	NO	NO	"1,984"	365	386	"$1,247,459.00"	365	0.000041487	N/A	$302.83	"1,144"	"1,123"	"1,166"	"1,144"
330086	YES	NO	NO	NO	"3,904"	309	"1,530"	"$3,449,792.00"	365	0.000114731	"$958,072.45"	"$1,299.96"	758	738	714	737
330088	YES	NO	NO	NO	"5,882"	365	310	"$1,030,607.00"	365	0.000034275	"$286,219.05"	$521.35	577	541	530	549
330090	YES	NO	NO	NO	"16,367"	365	"2,392"	"$4,773,826.00"	365	0.000158765	"$1,325,781.73"	$360.27	"3,649"	"3,688"	"3,704"	"3,680"
330094	YES	NO	NO	NO	"4,840"	365	"1,527"	"$2,816,789.00"	365	0.000093679	"$782,275.56"	$388.23	"2,246"	"1,930"	"1,868"	"2,015"
330096	YES	NO	NO	NO	"1,465"	365	262	"$1,857,520.00"	365	0.000061776	"$515,868.42"	$816.25	518	645	734	632
330100	YES	NO	NO	NO	466	365	28	"$4,240,092.00"	365	0.000141014	"$1,177,553.71"	"$65,419.65"	17	21	15	18
330101	YES	NO	NO	NO	"220,794"	365	"45,338"	"$78,109,983.00"	365	0.002597732	"$21,692,618.91"	$769.46	"27,868"	"27,939"	"28,768"	"28,192"
330102	YES	NO	NO	NO	"2,959"	365	997	"$3,035,826.00"	365	0.000100964	"$843,106.27"	$491.61	"1,625"	"1,680"	"1,841"	"1,715"
330103	YES	NO	NO	NO	"9,985"	365	"1,570"	"$3,421,195.00"	365	0.000113780	"$950,130.53"	$339.70	"2,662"	"2,803"	"2,925"	"2,797"
330104	YES	NO	NO	NO	"15,508"	365	"1,830"	"$5,903,685.00"	365	0.000196341	"$1,639,564.93"	$423.00	"3,966"	"3,747"	"3,914"	"3,876"
330106	YES	NO	NO	NO	"45,621"	365	"10,268"	"$29,528,046.00"	365	0.000982025	"$8,200,496.59"	$539.40	"15,135"	"15,297"	"15,176"	"15,203"
330107	YES	NO	NO	NO	"4,612"	365	871	"$9,071,735.00"	365	0.000301702	"$2,519,392.31"	$624.69	"3,806"	"4,022"	"4,270"	"4,033"
330111	NO	NO	NO	NO	142	365	83	"$312,933.00"	365	0.000010407	N/A	N/A	N/A	N/A	N/A	N/A
330115	YES	NO	NO	NO	"2,602"	365	394	"$1,723,003.00"	365	0.000057303	"$478,510.51"	$619.03	879	745	694	773
330119	YES	NO	NO	NO	"19,710"	365	"4,691"	"$18,215,728.00"	365	0.000605807	"$5,058,852.02"	$838.11	"6,038"	"5,830"	"6,239"	"6,036"
330125	YES	NO	NO	NO	"25,516"	365	"7,721"	"$27,708,579.00"	365	0.000921514	"$7,695,196.20"	"$1,250.44"	"5,917"	"6,160"	"6,385"	"6,154"
330126	YES	NO	NO	NO	"12,438"	365	"3,352"	"$15,268,553.00"	365	0.000507792	"$4,240,365.81"	$528.26	"7,760"	"7,974"	"8,348"	"8,027"
330127	YES	NO	NO	NO	"60,350"	365	"6,333"	"$93,936,830.82"	366	0.003124091	"$26,088,033.74"	"$12,584.68"	"2,003"	"2,062"	"2,155"	"2,073"
330128	YES	NO	NO	NO	"62,357"	365	"6,485"	"$157,691,193.33"	366	0.005244393	"$43,793,825.45"	"$24,356.97"	"1,724"	"1,803"	"1,868"	"1,798"
330135	YES	NO	NO	NO	"5,248"	365	470	"$2,850,678.00"	365	0.000094806	"$791,687.17"	$715.16	"1,105"	"1,112"	"1,105"	"1,107"
330136	SCH	NO	NO	NO	"6,892"	365	"2,061"	"$4,648,852.00"	365	0.000154609	N/A	$348.00	"3,758"	"3,630"	"3,741"	"3,710"
330140	YES	NO	NO	NO	"21,357"	365	"5,225"	"$13,069,507.00"	365	0.000434657	"$3,629,649.17"	$437.62	"8,645"	"8,148"	"8,089"	"8,294"
330141	YES	NO	NO	NO	"13,769"	365	"3,021"	"$5,116,456.00"	365	0.000170160	"$1,420,936.56"	$256.16	"5,432"	"5,526"	"5,684"	"5,547"
330144	YES	NO	NO	NO	141	365	103	"$491,044.00"	365	0.000016331	"$136,372.20"	$960.37	170	147	108	142
330151	SCH	NO	NO	NO	"4,966"	365	103	"$1,300,273.00"	365	0.000043244	N/A	$916.52	376	369	436	394
330153	YES	NO	NO	NO	"21,092"	365	"4,539"	"$9,965,696.00"	365	0.000331433	"$2,767,662.18"	$602.32	"4,737"	"4,543"	"4,504"	"4,595"
330154	NO	NO	NO	NO	"8,882"	365	"4,228"	$0.00	365	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
330157	SCH	NO	NO	NO	"4,210"	365	"1,505"	"$5,063,663.00"	365	0.000168404	N/A	$614.36	"2,318"	"2,241"	"2,309"	"2,289"
330158	YES	NO	NO	NO	"19,924"	365	"2,435"	"$7,228,179.00"	365	0.000240390	"$2,007,401.95"	$394.23	"5,190"	"4,861"	"5,225"	"5,092"
330160	YES	NO	NO	NO	"54,955"	365	"9,448"	"$18,449,430.00"	365	0.000613579	"$5,123,755.49"	$605.43	"8,337"	"8,380"	"8,673"	"8,463"
330162	NO	NO	NO	NO	"3,374"	365	400	"$4,826,096.00"	365	0.000160503	N/A	N/A	N/A	N/A	N/A	N/A
330163	YES	NO	NO	NO	"13,075"	365	653	"$1,412,040.00"	365	0.000046961	"$392,150.20"	$374.55	"1,134"	"1,064"	942	"1,047"
330164	YES	NO	NO	NO	"17,395"	365	"3,166"	"$14,594,675.59"	366	0.000485380	"$4,053,217.32"	"$1,302.45"	"3,061"	"3,082"	"3,193"	"3,112"
330166	NO	NO	NO	NO	18	365	0	"$372,990.00"	365	0.000012405	N/A	N/A	N/A	N/A	N/A	N/A
330167	YES	NO	NO	NO	"29,575"	365	"3,487"	"$10,920,150.00"	365	0.000363175	"$3,032,732.09"	$316.30	"9,110"	"9,678"	"9,976"	"9,588"
330169	YES	NO	NO	NO	"94,813"	365	"21,250"	"$29,150,210.00"	365	0.000969459	"$8,095,564.39"	$928.92	"10,008"	"8,548"	"7,589"	"8,715"
330175	SCH	NO	NO	NO	"2,791"	365	638	"$4,948,081.00"	365	0.000164560	N/A	"$1,101.99"	"1,181"	"1,256"	"1,305"	"1,247"
330180	YES	NO	NO	NO	"3,873"	365	"2,094"	"$3,328,972.53"	366	0.000110713	"$924,518.60"	$414.21	"1,827"	"2,284"	"2,584"	"2,232"
330181	NO	NO	NO	NO	"2,178"	365	453	"$4,478,923.00"	365	0.000148957	N/A	N/A	N/A	N/A	N/A	N/A
330182	NO	NO	NO	NO	"3,066"	365	"2,324"	"$5,428,152.00"	365	0.000180526	N/A	N/A	N/A	N/A	N/A	N/A
330184	YES	NO	NO	NO	"9,241"	309	"1,464"	"$6,898,612.00"	365	0.000229430	"$1,915,874.97"	$800.28	"2,433"	"2,401"	"2,349"	"2,394"
330185	NO	NO	NO	NO	"4,044"	365	"1,381"	"$33,291,820.00"	365	0.001107198	N/A	N/A	N/A	N/A	N/A	N/A
330188	YES	NO	NO	NO	"8,382"	365	856	"$2,090,895.00"	365	0.000069538	"$580,681.07"	$480.30	"1,301"	"1,203"	"1,124"	"1,209"
330191	YES	NO	NO	NO	"9,648"	365	"2,206"	"$6,932,052.00"	365	0.000230542	"$1,925,161.89"	$539.56	"3,688"	"3,396"	"3,620"	"3,568"
330193	YES	NO	NO	NO	"39,702"	365	"5,925"	"$8,803,549.00"	365	0.000292783	"$2,444,911.98"	$981.10	"2,580"	"2,593"	"2,304"	"2,492"
330194	YES	NO	NO	NO	"86,155"	365	"21,618"	"$32,066,074.00"	365	0.001066433	"$8,905,354.94"	$962.43	"8,928"	"9,512"	"9,318"	"9,253"
330195	YES	NO	NO	NO	"110,387"	365	"19,390"	"$48,619,733.19"	365	0.001616964	"$13,502,619.04"	$958.24	"13,840"	"13,760"	"14,672"	"14,091"
330196	YES	NO	NO	NO	"38,106"	365	"17,012"	"$90,204,800.56"	366	0.002999974	"$25,051,578.39"	"$7,046.86"	"3,662"	"3,537"	"3,465"	"3,555"
330197	SCH	NO	NO	NO	"7,251"	365	704	"$1,904,636.00"	365	0.000063343	N/A	$312.81	"1,616"	"1,654"	"1,802"	"1,691"
330198	YES	NO	NO	NO	"13,445"	365	"3,421"	"$7,841,052.00"	365	0.000260773	"$2,177,608.37"	$297.41	"7,319"	"7,253"	"7,394"	"7,322"
330199	YES	NO	NO	NO	"28,635"	365	"3,151"	"$52,429,916.39"	366	0.001743681	"$14,560,778.94"	"$24,187.34"	721	641	443	602
330201	YES	NO	NO	NO	"13,528"	365	"6,291"	"$8,450,985.00"	365	0.000281057	"$2,346,998.30"	"$1,230.08"	"1,968"	"2,002"	"1,754"	"1,908"
330202	YES	NO	NO	NO	"80,920"	365	"7,199"	"$173,776,205.81"	366	0.005779338	"$48,260,937.50"	"$27,358.81"	"1,749"	"1,796"	"1,748"	"1,764"
330203	YES	NO	NO	NO	"43,218"	365	"2,846"	"$6,440,049.00"	365	0.000214179	"$1,788,523.35"	$361.98	"4,962"	"4,729"	"5,132"	"4,941"
330204	YES	NO	NO	NO	"76,153"	365	"7,460"	"$169,100,729.33"	366	0.005623844	"$46,962,469.29"	"$26,383.41"	"1,861"	"1,758"	"1,721"	"1,780"
330205	NO	NO	NO	NO	"1,041"	365	108	"$721,778.00"	365	0.000024004	N/A	N/A	N/A	N/A	N/A	N/A
330208	YES	NO	NO	NO	"45,249"	365	"4,784"	"$5,906,291.00"	365	0.000196428	"$1,640,288.67"	$431.43	"3,937"	"3,843"	"3,625"	"3,802"
330211	SCH	NO	NO	NO	"2,016"	365	456	"$1,486,683.00"	365	0.000049443	N/A	$445.87	"1,002"	917	859	926
330214	YES	NO	NO	NO	"67,617"	365	"17,031"	"$79,608,490.22"	366	0.002647568	"$22,108,782.69"	"$1,502.67"	"13,880"	"15,065"	"15,194"	"14,713"
330215	YES	NO	NO	NO	"3,870"	365	661	"$1,739,803.00"	365	0.000057861	"$483,176.18"	$424.21	"1,239"	"1,084"	"1,095"	"1,139"
330218	SCH	NO	NO	NO	"4,220"	365	579	"$4,777,486.00"	365	0.000158887	N/A	"$1,089.33"	"1,283"	"1,170"	"1,200"	"1,218"
330219	YES	NO	NO	NO	"27,044"	365	"5,971"	"$12,411,992.00"	365	0.000412790	"$3,447,044.82"	"$1,132.78"	"2,971"	"2,980"	"3,178"	"3,043"
330221	YES	NO	NO	NO	"31,510"	365	"8,024"	"$9,011,500.00"	365	0.000299699	"$2,502,663.91"	"$1,341.91"	"1,880"	"1,933"	"1,781"	"1,865"
330222	YES	NO	NO	NO	"6,180"	365	"1,551"	"$5,657,426.00"	365	0.000188151	"$1,571,174.15"	$506.01	"2,837"	"3,139"	"3,338"	"3,105"
330223	SCH	NO	NO	NO	"2,149"	365	514	"$1,371,457.00"	365	0.000045611	N/A	$464.49	820	867	773	820
330224	YES	NO	NO	NO	"4,842"	365	152	"$1,281,312.00"	365	0.000042613	"$355,844.56"	$961.74	414	389	307	370
330226	YES	NO	NO	NO	"18,923"	365	"2,302"	"$6,237,623.00"	365	0.000207447	"$1,732,305.83"	$577.82	"2,800"	"2,795"	"3,400"	"2,998"
330229	YES	NO	NO	NO	"2,689"	365	330	"$3,586,113.00"	365	0.000119265	"$995,931.37"	"$1,301.87"	837	763	696	765
330231	YES	NO	NO	NO	"38,488"	365	"4,013"	"$116,905,034.23"	366	0.003887953	"$32,466,738.03"	"$28,680.86"	"1,084"	"1,184"	"1,129"	"1,132"
330232	YES	NO	NO	NO	"7,213"	365	231	"$3,352,419.29"	366	0.000111493	"$931,030.21"	"$2,571.91"	961	73	51	362
330233	YES	NO	NO	NO	"37,325"	365	"8,207"	"$15,320,945.00"	365	0.000509534	"$4,254,916.06"	"$2,513.24"	"1,660"	"1,642"	"1,777"	"1,693"
330234	YES	NO	NO	NO	"75,434"	365	"5,238"	"$15,567,688.00"	365	0.000517740	"$4,323,441.26"	$749.43	"5,871"	"5,585"	"5,851"	"5,769"
330235	SCH	NO	NO	NO	"2,706"	365	782	"$3,531,495.00"	365	0.000117448	N/A	$478.19	"2,092"	"2,084"	"1,977"	"2,051"
330236	YES	NO	NO	NO	"61,088"	365	"16,417"	"$12,509,103.00"	365	0.000416020	"$3,474,014.38"	$461.17	"7,685"	"7,366"	"7,547"	"7,533"
330238	YES	NO	NO	NO	"1,414"	365	406	"$993,166.00"	365	0.000033030	"$275,820.97"	$414.15	606	672	720	666
330239	YES	NO	NO	NO	"7,344"	365	"1,113"	"$3,118,889.00"	365	0.000103726	"$866,174.44"	$478.02	"1,850"	"1,752"	"1,833"	"1,812"
330240	YES	NO	NO	NO	"29,807"	365	"5,356"	"$56,063,382.69"	366	0.001864520	"$15,569,861.22"	"$14,899.39"	"1,091"	"1,043"	"1,002"	"1,045"
330241	YES	NO	NO	NO	"44,734"	365	"6,798"	"$21,408,440.00"	365	0.000711988	"$5,945,528.50"	$806.83	"6,836"	"7,438"	"7,833"	"7,369"
330245	YES	NO	NO	NO	"7,070"	365	"2,435"	"$3,456,910.00"	365	0.000114968	"$960,049.26"	$265.43	"3,698"	"3,564"	"3,589"	"3,617"
330246	YES	NO	NO	NO	"13,176"	365	985	"$2,289,091.00"	365	0.000076129	"$635,723.84"	$271.33	"2,388"	"2,218"	"2,423"	"2,343"
330250	SCH	NO	NO	NO	"11,801"	365	"2,812"	"$2,014,369.49"	273	0.000066993	N/A	$138.54	"4,145"	"4,054"	"3,916"	"4,038"
330259	YES	NO	NO	NO	"9,252"	365	"1,965"	"$4,562,550.00"	365	0.000151738	"$1,267,106.39"	$434.09	"2,826"	"2,886"	"3,046"	"2,919"
330261	YES	NO	NO	NO	"14,910"	365	"1,369"	"$4,216,567.00"	365	0.000140232	"$1,171,020.37"	$455.12	"2,525"	"2,505"	"2,690"	"2,573"
330264	YES	NO	NO	NO	"10,704"	365	"2,400"	"$6,810,750.00"	365	0.000226508	"$1,891,474.03"	$495.54	"3,819"	"3,808"	"3,824"	"3,817"
330265	YES	NO	NO	NO	"6,039"	365	477	"$1,025,759.00"	365	0.000034114	"$284,872.67"	$473.21	573	619	615	602
330267	YES	NO	NO	NO	"3,946"	365	"1,109"	"$2,818,491.00"	365	0.000093736	"$782,748.23"	$220.24	"3,589"	"3,640"	"3,434"	"3,554"
330270	NO	NO	NO	NO	"1,085"	365	458	"$4,711,467.00"	365	0.000156691	N/A	N/A	N/A	N/A	N/A	N/A
330273	NO	NO	NO	NO	"1,665"	365	384	"$5,259,684.00"	365	0.000174923	N/A	N/A	N/A	N/A	N/A	N/A
330276	YES	NO	NO	NO	"2,501"	365	391	"$2,611,173.00"	365	0.000086841	"$725,172.10"	"$1,011.40"	666	727	757	717
330277	YES	NO	NO	NO	"2,749"	365	324	"$3,082,233.00"	365	0.000102507	"$855,994.37"	$548.01	"1,506"	"1,501"	"1,679"	"1,562"
330279	YES	NO	NO	NO	"17,861"	365	"2,681"	"$6,546,760.00"	365	0.000217728	"$1,818,159.01"	$479.73	"3,643"	"3,837"	"3,891"	"3,790"
330285	YES	NO	NO	NO	"77,587"	365	"8,977"	"$25,124,194.59"	366	0.000835564	"$6,977,463.80"	$954.12	"6,832"	"7,463"	"7,643"	"7,313"
330286	YES	NO	NO	NO	"22,209"	365	"2,989"	"$20,588,436.00"	365	0.000684717	"$5,717,797.89"	$773.93	"7,422"	"7,282"	"7,461"	"7,388"
330304	YES	NO	NO	NO	"9,738"	365	"2,278"	"$7,272,127.00"	365	0.000241852	"$2,019,607.14"	$334.59	"5,204"	"6,112"	"6,791"	"6,036"
330307	SCH	NO	NO	NO	"3,551"	365	732	"$4,856,899.00"	365	0.000161528	N/A	$634.75	"1,898"	"2,205"	"2,273"	"2,125"
330331	NO	NO	NO	NO	"4,245"	365	822	"$3,783,468.00"	365	0.000125828	N/A	N/A	N/A	N/A	N/A	N/A
330332	NO	NO	NO	NO	"1,485"	365	888	"$1,703,902.00"	365	0.000056667	N/A	N/A	N/A	N/A	N/A	N/A
330350	YES	NO	NO	NO	"48,008"	365	"7,630"	"$7,486,180.00"	365	0.000248971	"$2,079,053.71"	"$1,033.84"	"2,062"	"1,971"	"2,001"	"2,011"
330354	NO	NO	NO	NO	"5,048"	365	500	$0.00	366	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
330385	YES	NO	NO	NO	"12,116"	365	"2,073"	"$38,889,016.75"	366	0.001293346	"$10,800,215.13"	"$21,996.36"	491	492	491	491
330386	YES	NO	NO	NO	"4,544"	365	846	"$7,329,746.00"	365	0.000243768	"$2,035,609.03"	"$1,330.46"	"1,462"	"1,514"	"1,613"	"1,530"
330393	YES	NO	NO	NO	"45,467"	365	"3,891"	"$33,968,168.00"	365	0.001129692	"$9,433,602.40"	$716.35	"12,036"	"13,514"	"13,957"	"13,169"
330394	YES	NO	NO	NO	"21,874"	365	"2,347"	"$11,628,058.00"	365	0.000386719	"$3,229,331.53"	$671.10	"4,894"	"4,630"	"4,911"	"4,812"
330395	YES	NO	NO	NO	"21,263"	365	"5,225"	"$3,240,662.00"	365	0.000107776	"$899,993.10"	$412.27	"2,224"	"2,185"	"2,140"	"2,183"
330396	YES	NO	NO	NO	"38,342"	365	"6,347"	"$123,076,708.54"	366	0.004093207	"$34,180,728.66"	"$43,597.87"	783	828	741	784
330397	YES	NO	NO	NO	"23,104"	365	"3,962"	"$5,709,684.00"	365	0.000189889	"$1,585,687.19"	"$1,828.94"	919	855	828	867
330399	YES	NO	NO	NO	"47,470"	365	"8,042"	"$17,413,189.00"	365	0.000579117	"$4,835,971.77"	"$3,813.86"	"1,160"	"1,298"	"1,346"	"1,268"
330401	NO	NO	NO	NO	"4,976"	365	627	"$2,798,253.00"	365	0.000093063	N/A	N/A	N/A	N/A	N/A	N/A
330403	NO	NO	NO	NO		365	N/A	$0.00	365	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
330405	NO	NO	NO	NO		365	N/A	"$1,664,995.37"	366	0.000055373	N/A	N/A	N/A	N/A	N/A	N/A
330406	NO	NO	NO	NO	181	365	127	"$268,157.32"	366	0.000008918	N/A	N/A	N/A	N/A	N/A	N/A
330409	YES	NO	NO	NO		0	N/A		0	0.000000000	$0.00	$0.00	15	12	10	12
340001	YES	NO	NO	NO	"19,678"	365	"2,379"	"$32,038,007.00"	365	0.001065500	"$8,897,560.21"	"$1,259.56"	"6,736"	"7,105"	"7,352"	"7,064"
340002	YES	NO	NO	NO	"46,615"	365	"5,822"	"$48,906,203.00"	365	0.001626491	"$13,582,177.12"	$911.31	"14,902"	"15,020"	"14,790"	"14,904"
340003	YES	NO	NO	NO	"2,215"	365	834	"$6,857,822.00"	365	0.000228073	"$1,904,546.81"	"$1,220.86"	"1,480"	"1,575"	"1,624"	"1,560"
340004	YES	NO	NO	NO	"11,678"	365	"2,447"	"$13,734,935.04"	366	0.000456788	"$3,814,451.11"	"$1,001.96"	"3,789"	"3,970"	"3,661"	"3,807"
340008	YES	NO	NO	NO	"5,865"	365	"1,639"	"$7,144,337.00"	365	0.000237602	"$1,984,117.44"	$926.29	"2,094"	"2,232"	"2,101"	"2,142"
340010	SCH	NO	NO	NO	"8,640"	365	"2,967"	"$22,488,124.00"	365	0.000747896	N/A	"$1,372.31"	"4,344"	"4,769"	"4,541"	"4,551"
340013	YES	NO	NO	NO	"4,375"	365	609	"$3,798,571.95"	366	0.000126330	"$1,054,935.24"	$633.98	"1,775"	"1,577"	"1,640"	"1,664"
340014	YES	NO	NO	NO	"50,217"	365	"6,292"	"$44,926,442.00"	365	0.001494135	"$12,476,922.25"	"$1,270.95"	"9,592"	"9,663"	"10,195"	"9,817"
340015	YES	NO	NO	NO	"7,154"	365	"1,567"	"$9,636,800.00"	365	0.000320495	"$2,676,321.54"	$983.22	"2,756"	"2,566"	"2,843"	"2,722"
340016	YES	NO	NO	NO	"3,415"	365	466	"$3,942,160.56"	366	0.000131106	"$1,094,812.51"	$739.74	"1,460"	"1,486"	"1,493"	"1,480"
340017	YES	NO	NO	NO	"4,380"	365	"1,094"	"$11,545,831.00"	365	0.000383984	"$3,206,495.54"	$956.31	"3,344"	"3,307"	"3,409"	"3,353"
340020	YES	NO	NO	NO	"4,423"	365	835	"$6,978,875.05"	214	0.000232099	"$1,938,165.53"	$998.03	"1,983"	"2,063"	"1,780"	"1,942"
340021	YES	NO	NO	NO	"7,692"	365	"1,169"	"$12,382,179.00"	365	0.000411799	"$3,438,765.19"	"$1,099.00"	"2,963"	"2,912"	"3,511"	"3,129"
340023	YES	NO	NO	NO	"3,325"	365	400	"$6,537,594.00"	365	0.000217423	"$1,815,613.44"	"$1,470.13"	"1,189"	"1,243"	"1,273"	"1,235"
340024	YES	NO	NO	NO	"3,181"	365	681	"$4,417,002.00"	365	0.000146898	"$1,226,684.96"	$972.79	"1,290"	"1,263"	"1,231"	"1,261"
340027	YES	NO	NO	NO	"6,297"	365	"2,161"	"$11,085,164.00"	365	0.000368663	"$3,078,559.60"	"$1,063.04"	"2,830"	"3,037"	"2,820"	"2,896"
340028	YES	NO	NO	NO	"54,350"	365	"8,985"	"$49,205,703.00"	365	0.001636452	"$13,665,353.93"	"$1,299.36"	"10,294"	"10,779"	"10,477"	"10,517"
340030	YES	NO	NO	NO	"74,646"	365	"7,770"	"$69,245,251.98"	366	0.002302914	"$19,230,715.52"	"$1,490.41"	"12,742"	"12,675"	"13,292"	"12,903"
340032	YES	NO	NO	NO	"21,920"	365	"3,778"	"$32,392,639.04"	366	0.001077294	"$8,996,048.23"	"$1,235.89"	"7,060"	"7,130"	"7,646"	"7,279"
340037	YES	NO	NO	NO	998	365	253	"$5,161,762.00"	365	0.000171667	"$1,433,518.89"	"$2,120.59"	748	663	618	676
340039	YES	NO	NO	NO	"5,284"	365	"1,082"	"$10,105,209.00"	365	0.000336073	"$2,806,407.57"	$880.03	"3,340"	"3,232"	"2,996"	"3,189"
340040	YES	NO	NO	NO	"72,059"	365	"11,357"	"$19,490,506.00"	365	0.000648203	"$5,412,881.97"	$355.11	"15,163"	"15,073"	"15,493"	"15,243"
340041	YES	NO	NO	NO	"4,564"	365	767	"$6,443,008.92"	366	0.000214277	"$1,789,345.38"	"$1,219.73"	"1,438"	"1,472"	"1,490"	"1,467"
340042	SCH	NO	NO	NO	"9,770"	365	"1,363"	"$14,170,614.00"	365	0.000471277	N/A	"$1,526.55"	"2,602"	"2,525"	"2,608"	"2,578"
340047	YES	NO	NO	NO	"50,380"	365	"7,735"	"$73,865,938.57"	366	0.002456586	"$20,513,967.54"	"$2,049.14"	"10,356"	"10,007"	"9,670"	"10,011"
340049	NO	NO	NO	NO	127	365	34	"$550,377.00"	365	0.000018304	N/A	N/A	N/A	N/A	N/A	N/A
340050	SCH	NO	NO	NO	"18,527"	365	"6,143"	"$19,506,053.00"	365	0.000648720	N/A	"$1,048.02"	"5,550"	"5,083"	"4,875"	"5,169"
340051	SCH	NO	NO	NO	"3,018"	365	564	"$5,925,178.00"	365	0.000197056	N/A	$929.68	"1,764"	"1,744"	"1,801"	"1,770"
340053	YES	NO	NO	NO	"40,930"	365	"3,292"	"$25,785,632.00"	365	0.000857562	"$7,161,157.47"	"$1,192.73"	"6,046"	"6,017"	"5,950"	"6,004"
340060	YES	NO	NO	NO	"3,068"	365	357	"$5,619,763.00"	365	0.000186898	"$1,560,714.42"	"$1,692.75"	884	"1,015"	868	922
340061	YES	NO	NO	NO	"71,051"	365	"6,094"	"$83,732,024.19"	366	0.002784706	"$23,253,966.03"	"$2,720.08"	"8,412"	"8,605"	"8,629"	"8,549"
340064	YES	NO	NO	NO	"2,866"	365	484	"$5,181,823.00"	365	0.000172334	"$1,439,090.21"	"$1,150.35"	"1,426"	"1,203"	"1,124"	"1,251"
340068	YES	NO	NO	NO	"4,525"	365	"1,487"	"$4,068,806.00"	365	0.000135318	"$1,129,984.34"	$620.19	"1,891"	"1,881"	"1,695"	"1,822"
340069	YES	NO	NO	NO	"49,729"	365	"4,923"	"$36,322,357.00"	365	0.001207986	"$10,087,405.19"	"$1,232.58"	"8,002"	"8,140"	"8,409"	"8,184"
340070	YES	NO	NO	NO	"8,715"	273	"1,417"	"$14,272,725.00"	365	0.000474673	"$3,963,805.55"	"$1,531.61"	"2,599"	"2,560"	"2,604"	"2,588"
340071	YES	NO	NO	NO	"6,660"	365	"1,635"	"$10,807,795.00"	365	0.000359439	"$3,001,528.99"	"$1,245.45"	"2,650"	"2,476"	"2,104"	"2,410"
340073	NO	NO	NO	NO	"3,291"	365	"1,450"	"$20,114,774.03"	366	0.000668964	N/A	N/A	N/A	N/A	N/A	N/A
340075	YES	NO	NO	NO	"8,399"	365	"1,378"	"$11,892,949.00"	365	0.000395528	"$3,302,896.77"	"$1,353.65"	"2,533"	"2,504"	"2,284"	"2,440"
340084	YES	NO	NO	NO	177	365	40	"$2,386,981.00"	365	0.000079385	"$662,909.75"	"$6,978.00"	86	78	122	95
340085	YES	NO	NO	NO	"3,048"	365	350	"$9,390,796.00"	365	0.000312313	"$2,608,001.58"	"$3,577.51"	675	726	786	729
340087	YES	NO	NO	NO	"1,401"	365	310	"$5,576,532.00"	365	0.000185461	"$1,548,708.36"	"$1,914.35"	803	814	811	809
340090	YES	NO	NO	NO	"7,646"	365	"1,338"	"$19,667,204.25"	366	0.000654079	"$5,461,954.42"	"$1,551.69"	"3,457"	"3,532"	"3,572"	"3,520"
340091	YES	NO	NO	NO	"59,993"	365	"6,200"	"$86,299,090.00"	365	0.002870080	"$23,966,888.73"	"$2,209.95"	"11,302"	"10,422"	"10,811"	"10,845"
340096	YES	NO	NO	NO	"3,760"	365	232	"$5,814,623.52"	366	0.000193379	"$1,614,830.87"	"$2,221.23"	708	706	768	727
340097	YES	NO	NO	NO	"2,449"	365	699	"$6,464,364.00"	365	0.000214988	"$1,795,276.09"	"$1,351.86"	"1,432"	"1,292"	"1,260"	"1,328"
340098	YES	NO	NO	NO	"12,504"	365	"1,337"	"$17,909,093.00"	365	0.000595609	"$4,973,693.69"	$868.62	"5,356"	"5,661"	"6,162"	"5,726"
340099	YES	NO	NO	NO	"3,368"	365	"1,434"	"$12,561,985.00"	365	0.000417778	"$3,488,700.71"	"$2,050.97"	"1,758"	"1,712"	"1,633"	"1,701"
340107	YES	NO	NO	NO	"4,014"	365	969	"$2,377,280.00"	365	0.000079062	"$660,215.60"	$408.30	"1,691"	"1,606"	"1,554"	"1,617"
340109	SCH	NO	NO	NO	"3,727"	365	"1,118"	"$8,646,746.00"	365	0.000287568	N/A	$903.79	"2,697"	"2,784"	"2,489"	"2,657"
340113	YES	NO	NO	NO	"92,240"	365	"8,934"	"$112,752,865.00"	365	0.003749863	"$31,313,602.14"	"$2,262.54"	"14,058"	"13,994"	"13,468"	"13,840"
340114	NO	NO	NO	NO	"11,485"	365	"2,526"	"$14,383,721.54"	366	0.000478365	N/A	N/A	N/A	N/A	N/A	N/A
340115	YES	NO	NO	NO	"17,088"	365	"4,800"	"$29,092,270.00"	365	0.000967532	"$8,079,473.35"	$735.10	"11,773"	"10,842"	"10,358"	"10,991"
